Object,Position X,Position Y,Position Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Time Stamp
LH,-0.3443063,1.052911,0.2421702,-0.1670075,-0.07521573,0.03184562,0.9825665,0.6893077
LH,-0.3443063,1.052911,0.2421702,-0.1670075,-0.07521573,0.03184562,0.9825665,0.6893077
LH,-0.3447858,1.052932,0.24132,-0.1665543,-0.0759451,0.03479561,0.9824873,0.7004349
LH,-0.3447858,1.052932,0.24132,-0.1665543,-0.0759451,0.03479561,0.9824873,0.7004349
LH,-0.3448337,1.054122,0.240525,-0.1702511,-0.07636959,0.03084541,0.9819525,0.7115015
LH,-0.3448337,1.054122,0.240525,-0.1702511,-0.07636959,0.03084541,0.9819525,0.7115015
LH,-0.3448186,1.054685,0.2398582,-0.1713225,-0.07645082,0.02720635,0.9818674,0.7227632
LH,-0.3448186,1.054685,0.2398582,-0.1713225,-0.07645082,0.02720635,0.9818674,0.7227632
LH,-0.3447727,1.055297,0.2392626,-0.1721298,-0.07654821,0.02259422,0.9818357,0.734333
LH,-0.3447727,1.055297,0.2392626,-0.1721298,-0.07654821,0.02259422,0.9818357,0.734333
LH,-0.3449651,1.055621,0.2385309,-0.1724429,-0.07690565,0.0213759,0.9817801,0.7452551
LH,-0.3449651,1.055621,0.2385309,-0.1724429,-0.07690565,0.0213759,0.9817801,0.7452551
LH,-0.3446535,1.056876,0.2383129,-0.1724998,-0.07612853,0.01337826,0.9819722,0.7616839
LH,-0.3446535,1.056876,0.2383129,-0.1724998,-0.07612853,0.01337826,0.9819722,0.7616839
LH,-0.3448372,1.057475,0.2377586,-0.1726679,-0.07630342,0.01179606,0.9819493,0.7669827
LH,-0.3448372,1.057475,0.2377586,-0.1726679,-0.07630342,0.01179606,0.9819493,0.7669827
LH,-0.3457488,1.058041,0.2376523,-0.171019,-0.07720491,0.01617743,0.982105,0.7780669
LH,-0.3457488,1.058041,0.2376523,-0.171019,-0.07720491,0.01617743,0.982105,0.7780669
LH,-0.3465601,1.058661,0.2372515,-0.1704497,-0.07885213,0.01852575,0.9820316,0.7892017
LH,-0.3465601,1.058661,0.2372515,-0.1704497,-0.07885213,0.01852575,0.9820316,0.7892017
LH,-0.3469881,1.059266,0.2367634,-0.1702693,-0.07955689,0.01852978,0.982006,0.8003035
LH,-0.3469881,1.059266,0.2367634,-0.1702693,-0.07955689,0.01852978,0.982006,0.8003035
LH,-0.3485609,1.059838,0.2361273,-0.1704707,-0.08326878,0.02301147,0.9815684,0.8114033
LH,-0.3485609,1.059838,0.2361273,-0.1704707,-0.08326878,0.02301147,0.9815684,0.8114033
LH,-0.3497337,1.060397,0.2353372,-0.1707362,-0.0860355,0.02331862,0.9812764,0.8224885
LH,-0.3497337,1.060397,0.2353372,-0.1707362,-0.0860355,0.02331862,0.9812764,0.8224885
LH,-0.3505206,1.060856,0.2343517,-0.1707961,-0.08733379,0.02466666,0.9811183,0.8336022
LH,-0.3505206,1.060856,0.2343517,-0.1707961,-0.08733379,0.02466666,0.9811183,0.8336022
LH,-0.3510345,1.061372,0.2335664,-0.1707459,-0.0872387,0.02471917,0.9811342,0.8447208
LH,-0.3510345,1.061372,0.2335664,-0.1707459,-0.0872387,0.02471917,0.9811342,0.8447208
LH,-0.3516058,1.061885,0.2328376,-0.1702655,-0.0880016,0.02414957,0.9811637,0.8558298
LH,-0.3516058,1.061885,0.2328376,-0.1702655,-0.0880016,0.02414957,0.9811637,0.8558298
LH,-0.3520368,1.062538,0.231644,-0.1695593,-0.0884079,0.01947624,0.9813533,0.8669211
LH,-0.3520368,1.062538,0.231644,-0.1695593,-0.0884079,0.01947624,0.9813533,0.8669211
LH,-0.352553,1.063105,0.2305818,-0.1689417,-0.0881913,0.01917825,0.9814852,0.878095
LH,-0.352553,1.063105,0.2305818,-0.1689417,-0.0881913,0.01917825,0.9814852,0.878095
LH,-0.35334,1.063679,0.2294924,-0.1683964,-0.08745544,0.02358738,0.9815487,0.8891417
LH,-0.35334,1.063679,0.2294924,-0.1683964,-0.08745544,0.02358738,0.9815487,0.8891417
LH,-0.3542951,1.064258,0.2283673,-0.1680324,-0.08770639,0.02769328,0.9814814,0.9002243
LH,-0.3542951,1.064258,0.2283673,-0.1680324,-0.08770639,0.02769328,0.9814814,0.9002243
LH,-0.3553367,1.064812,0.2272027,-0.1678366,-0.08842257,0.03017335,0.9813775,0.911324
LH,-0.3553367,1.064812,0.2272027,-0.1678366,-0.08842257,0.03017335,0.9813775,0.911324
LH,-0.3563882,1.065322,0.226128,-0.1674085,-0.08965888,0.03075469,0.9813204,0.9224493
LH,-0.3563882,1.065322,0.226128,-0.1674085,-0.08965888,0.03075469,0.9813204,0.9224493
LH,-0.3575257,1.065768,0.2250524,-0.1668143,-0.09110314,0.02996745,0.981313,0.933715
LH,-0.3575257,1.065768,0.2250524,-0.1668143,-0.09110314,0.02996745,0.981313,0.933715
LH,-0.3326323,1.038383,0.2237592,-0.1664446,-0.09216608,0.02447259,0.981429,0.9446846
LH,-0.3326323,1.038383,0.2237592,-0.1664446,-0.09216608,0.02447259,0.981429,0.9446846
LH,-0.3401102,1.033795,0.2201695,-0.1669593,-0.09355692,0.02477667,0.9812022,0.9557891
LH,-0.3401102,1.033795,0.2201695,-0.1669593,-0.09355692,0.02477667,0.9812022,0.9557891
LH,-0.3413695,1.033658,0.2194483,-0.1654271,-0.09515966,0.02423611,0.9813211,0.9668676
LH,-0.3413695,1.033658,0.2194483,-0.1654271,-0.09515966,0.02423611,0.9813211,0.9668676
LH,-0.341677,1.033599,0.2185656,-0.1638065,-0.09662334,0.0262803,0.9813973,0.9780015
LH,-0.341677,1.033599,0.2185656,-0.1638065,-0.09662334,0.0262803,0.9813973,0.9780015
LH,-0.3420672,1.033249,0.2180815,-0.1625196,-0.09724929,0.02967213,0.9814528,0.9890931
LH,-0.3420672,1.033249,0.2180815,-0.1625196,-0.09724929,0.02967213,0.9814528,0.9890931
LH,-0.3424573,1.033121,0.2167749,-0.1617022,-0.09788905,0.03176808,0.9814586,1.000166
LH,-0.3424573,1.033121,0.2167749,-0.1617022,-0.09788905,0.03176808,0.9814586,1.000166
LH,-0.3425933,1.033055,0.2157422,-0.1625198,-0.09738786,0.03455539,0.9812792,1.011363
LH,-0.3425933,1.033055,0.2157422,-0.1625198,-0.09738786,0.03455539,0.9812792,1.011363
LH,-0.3411704,1.032057,0.213757,-0.1633536,-0.09666859,0.03532665,0.9811844,1.022369
LH,-0.3411704,1.032057,0.213757,-0.1633536,-0.09666859,0.03532665,0.9811844,1.022369
LH,-0.3406869,1.032215,0.2126815,-0.1638075,-0.09571519,0.03535174,0.9812013,1.033703
LH,-0.3406869,1.032215,0.2126815,-0.1638075,-0.09571519,0.03535174,0.9812013,1.033703
LH,-0.3399464,1.031925,0.210956,-0.1639242,-0.09373936,0.03226399,0.9814789,1.044606
LH,-0.3399464,1.031925,0.210956,-0.1639242,-0.09373936,0.03226399,0.9814789,1.044606
LH,-0.3395722,1.031603,0.2094507,-0.1641034,-0.09258009,0.03030271,0.9816215,1.055712
LH,-0.3395722,1.031603,0.2094507,-0.1641034,-0.09258009,0.03030271,0.9816215,1.055712
LH,-0.3390793,1.031121,0.2074498,-0.1640564,-0.09163823,0.02974335,0.9817349,1.067174
LH,-0.3390793,1.031121,0.2074498,-0.1640564,-0.09163823,0.02974335,0.9817349,1.067174
LH,-0.3386689,1.030522,0.206207,-0.1631924,-0.08876736,0.02785558,0.9821979,1.079243
LH,-0.3386689,1.030522,0.206207,-0.1631924,-0.08876736,0.02785558,0.9821979,1.079243
LH,-0.3361661,1.030959,0.2055816,-0.1627724,-0.08606234,0.02467723,0.9825932,1.09074
LH,-0.3361661,1.030959,0.2055816,-0.1627724,-0.08606234,0.02467723,0.9825932,1.09074
LH,-0.3358363,1.030638,0.2042029,-0.1625605,-0.08476955,0.022785,0.9827864,1.101861
LH,-0.3358363,1.030638,0.2042029,-0.1625605,-0.08476955,0.022785,0.9827864,1.101861
LH,-0.335616,1.030545,0.2028772,-0.1632535,-0.08415259,0.0219896,0.9827427,1.112986
LH,-0.335616,1.030545,0.2028772,-0.1632535,-0.08415259,0.0219896,0.9827427,1.112986
LH,-0.3353359,1.030261,0.20174,-0.1635571,-0.08328238,0.02146078,0.982778,1.124279
LH,-0.3353359,1.030261,0.20174,-0.1635571,-0.08328238,0.02146078,0.982778,1.124279
LH,-0.3354338,1.029955,0.2004635,-0.1635765,-0.08232591,0.02131097,0.9828586,1.135588
LH,-0.3354338,1.029955,0.2004635,-0.1635765,-0.08232591,0.02131097,0.9828586,1.135588
LH,-0.3356014,1.029261,0.199542,-0.1634811,-0.08163685,0.021734,0.9829227,1.146906
LH,-0.3356014,1.029261,0.199542,-0.1634811,-0.08163685,0.021734,0.9829227,1.146906
LH,-0.3353924,1.028693,0.1984164,-0.1638538,-0.0809003,0.02121848,0.9829328,1.15819
LH,-0.3353924,1.028693,0.1984164,-0.1638538,-0.0809003,0.02121848,0.9829328,1.15819
LH,-0.3352815,1.02801,0.1974717,-0.1637608,-0.07996053,0.01987798,0.9830532,1.16946
LH,-0.3352815,1.02801,0.1974717,-0.1637608,-0.07996053,0.01987798,0.9830532,1.16946
LH,-0.3346778,1.026495,0.1963958,-0.1629668,-0.07865299,0.01750805,0.9833357,1.180753
LH,-0.3346778,1.026495,0.1963958,-0.1629668,-0.07865299,0.01750805,0.9833357,1.180753
LH,-0.3348399,1.025809,0.1950734,-0.1630586,-0.07920425,0.01460004,0.9833237,1.192123
LH,-0.3348399,1.025809,0.1950734,-0.1630586,-0.07920425,0.01460004,0.9833237,1.192123
LH,-0.3343194,1.024758,0.1941884,-0.1620489,-0.07739864,0.01361782,0.9836484,1.203386
LH,-0.3343194,1.024758,0.1941884,-0.1620489,-0.07739864,0.01361782,0.9836484,1.203386
LH,-0.334155,1.023263,0.1932114,-0.1617607,-0.07731158,0.01620412,0.9836635,1.214685
LH,-0.334155,1.023263,0.1932114,-0.1617607,-0.07731158,0.01620412,0.9836635,1.214685
LH,-0.3340801,1.022415,0.1925262,-0.1613053,-0.07581059,0.01719286,0.9838383,1.225977
LH,-0.3340801,1.022415,0.1925262,-0.1613053,-0.07581059,0.01719286,0.9838383,1.225977
LH,-0.3331653,1.022055,0.1924022,-0.1613501,-0.07383841,0.02023092,0.9839231,1.237402
LH,-0.3331653,1.022055,0.1924022,-0.1613501,-0.07383841,0.02023092,0.9839231,1.237402
LH,-0.3328184,1.0215,0.1914846,-0.1618211,-0.07298804,0.02296804,0.9838492,1.24852
LH,-0.3328184,1.0215,0.1914846,-0.1618211,-0.07298804,0.02296804,0.9838492,1.24852
LH,-0.3323294,1.020654,0.1906322,-0.1626376,-0.0716876,0.0252423,0.9837544,1.259983
LH,-0.3323294,1.020654,0.1906322,-0.1626376,-0.0716876,0.0252423,0.9837544,1.259983
LH,-0.3312255,1.019715,0.1897584,-0.1630125,-0.06956284,0.02600556,0.983825,1.271312
LH,-0.3312255,1.019715,0.1897584,-0.1630125,-0.06956284,0.02600556,0.983825,1.271312
LH,-0.3300225,1.018916,0.1886744,-0.1628847,-0.06713401,0.02489935,0.9840435,1.282482
LH,-0.3300225,1.018916,0.1886744,-0.1628847,-0.06713401,0.02489935,0.9840435,1.282482
LH,-0.3290871,1.017893,0.1876491,-0.1623282,-0.06489171,0.02356084,0.9843188,1.293777
LH,-0.3290871,1.017893,0.1876491,-0.1623282,-0.06489171,0.02356084,0.9843188,1.293777
LH,-0.3275732,1.01708,0.1865044,-0.1607389,-0.06324373,0.01968476,0.9847719,1.305049
LH,-0.3275732,1.01708,0.1865044,-0.1607389,-0.06324373,0.01968476,0.9847719,1.305049
LH,-0.3265911,1.016005,0.1854455,-0.1595247,-0.0617006,0.01902849,0.9850801,1.316246
LH,-0.3265911,1.016005,0.1854455,-0.1595247,-0.0617006,0.01902849,0.9850801,1.316246
LH,-0.3254501,1.015302,0.1841474,-0.1591673,-0.05983936,0.0203649,0.985226,1.327307
LH,-0.3254501,1.015302,0.1841474,-0.1591673,-0.05983936,0.0203649,0.985226,1.327307
LH,-0.3240823,1.014332,0.1823563,-0.159591,-0.05769898,0.02215063,0.9852466,1.338389
LH,-0.3240823,1.014332,0.1823563,-0.159591,-0.05769898,0.02215063,0.9852466,1.338389
LH,-0.3227918,1.013667,0.181113,-0.1599566,-0.0561104,0.02301794,0.9852592,1.349798
LH,-0.3227918,1.013667,0.181113,-0.1599566,-0.0561104,0.02301794,0.9852592,1.349798
LH,-0.32172,1.012719,0.179548,-0.1604043,-0.05488428,0.02390615,0.9852343,1.360595
LH,-0.32172,1.012719,0.179548,-0.1604043,-0.05488428,0.02390615,0.9852343,1.360595
LH,-0.3207954,1.012009,0.1779648,-0.1604911,-0.05354422,0.02552525,0.9852533,1.371764
LH,-0.3207954,1.012009,0.1779648,-0.1604911,-0.05354422,0.02552525,0.9852533,1.371764
LH,-0.3199638,1.011135,0.1760809,-0.1608611,-0.05228131,0.027586,0.9852053,1.382875
LH,-0.3199638,1.011135,0.1760809,-0.1608611,-0.05228131,0.027586,0.9852053,1.382875
LH,-0.3187398,1.010549,0.1746398,-0.1609961,-0.05107078,0.02898007,0.9852067,1.393964
LH,-0.3187398,1.010549,0.1746398,-0.1609961,-0.05107078,0.02898007,0.9852067,1.393964
LH,-0.3178362,1.009484,0.1727216,-0.1614234,-0.04981636,0.02853679,0.9852139,1.405084
LH,-0.3178362,1.009484,0.1727216,-0.1614234,-0.04981636,0.02853679,0.9852139,1.405084
LH,-0.3167683,1.008531,0.170988,-0.1617433,-0.04919131,0.02557803,0.9852741,1.416161
LH,-0.3167683,1.008531,0.170988,-0.1617433,-0.04919131,0.02557803,0.9852741,1.416161
LH,-0.3157181,1.007602,0.1695563,-0.1618903,-0.04962935,0.02247951,0.9853036,1.427294
LH,-0.3157181,1.007602,0.1695563,-0.1618903,-0.04962935,0.02247951,0.9853036,1.427294
LH,-0.3152415,1.006598,0.1677755,-0.1615522,-0.05058132,0.01987011,0.9853668,1.438379
LH,-0.3152415,1.006598,0.1677755,-0.1615522,-0.05058132,0.01987011,0.9853668,1.438379
LH,-0.3146175,1.00567,0.1661418,-0.161152,-0.05138769,0.01953507,0.9853972,1.449464
LH,-0.3146175,1.00567,0.1661418,-0.161152,-0.05138769,0.01953507,0.9853972,1.449464
LH,-0.3148221,1.004685,0.1644188,-0.1603697,-0.05281061,0.02466002,0.9853347,1.460745
LH,-0.3148221,1.004685,0.1644188,-0.1603697,-0.05281061,0.02466002,0.9853347,1.460745
LH,-0.3142911,1.003379,0.1627555,-0.1595567,-0.05390728,0.02864936,0.9852994,1.471735
LH,-0.3142911,1.003379,0.1627555,-0.1595567,-0.05390728,0.02864936,0.9852994,1.471735
LH,-0.3143831,1.002247,0.1612034,-0.1579845,-0.05559321,0.03319393,0.9853165,1.482833
LH,-0.3143831,1.002247,0.1612034,-0.1579845,-0.05559321,0.03319393,0.9853165,1.482833
LH,-0.3139817,1.001485,0.1599652,-0.1561943,-0.05702683,0.03677823,0.9853926,1.493924
LH,-0.3139817,1.001485,0.1599652,-0.1561943,-0.05702683,0.03677823,0.9853926,1.493924
LH,-0.3138349,1.000485,0.1587019,-0.1546213,-0.05750561,0.03913758,0.985522,1.505112
LH,-0.3138349,1.000485,0.1587019,-0.1546213,-0.05750561,0.03913758,0.985522,1.505112
LH,-0.3132416,1.000004,0.1575743,-0.1532734,-0.05767496,0.03994088,0.9856904,1.516146
LH,-0.3132416,1.000004,0.1575743,-0.1532734,-0.05767496,0.03994088,0.9856904,1.516146
LH,-0.3131045,0.9992774,0.1560491,-0.1536644,-0.05554722,0.04205566,0.9856638,1.527238
LH,-0.3131045,0.9992774,0.1560491,-0.1536644,-0.05554722,0.04205566,0.9856638,1.527238
LH,-0.3124419,0.999036,0.1549721,-0.1537066,-0.05335771,0.04373934,0.9857049,1.538338
LH,-0.3124419,0.999036,0.1549721,-0.1537066,-0.05335771,0.04373934,0.9857049,1.538338
LH,-0.3112031,0.9989309,0.1543015,-0.1533611,-0.05150037,0.04259327,0.9859077,1.549453
LH,-0.3112031,0.9989309,0.1543015,-0.1533611,-0.05150037,0.04259327,0.9859077,1.549453
LH,-0.3106327,0.999006,0.1533536,-0.1534542,-0.04995764,0.04251133,0.9859761,1.560526
LH,-0.3106327,0.999006,0.1533536,-0.1534542,-0.04995764,0.04251133,0.9859761,1.560526
LH,-0.3102094,0.9990011,0.1524199,-0.1533897,-0.0486802,0.04292122,0.9860322,1.571642
LH,-0.3102094,0.9990011,0.1524199,-0.1533897,-0.0486802,0.04292122,0.9860322,1.571642
LH,-0.3097359,0.9991275,0.1515061,-0.1534073,-0.04738861,0.04316442,0.9860818,1.582737
LH,-0.3097359,0.9991275,0.1515061,-0.1534073,-0.04738861,0.04316442,0.9860818,1.582737
LH,-0.3092164,0.9990237,0.1504885,-0.1532388,-0.04610332,0.04366552,0.9861469,1.593847
LH,-0.3092164,0.9990237,0.1504885,-0.1532388,-0.04610332,0.04366552,0.9861469,1.593847
LH,-0.3086969,0.9989201,0.1494702,-0.1530701,-0.04481793,0.04416618,0.98621,1.604994
LH,-0.3086969,0.9989201,0.1494702,-0.1530701,-0.04481793,0.04416618,0.98621,1.604994
LH,-0.3081771,0.9988166,0.1484509,-0.1529011,-0.04353223,0.04466723,0.9862713,1.616096
LH,-0.3081771,0.9988166,0.1484509,-0.1529011,-0.04353223,0.04466723,0.9862713,1.616096
LH,-0.3112127,1.003437,0.1492207,-0.1624875,-0.05164902,0.03493664,0.9847383,1.627219
LH,-0.3112127,1.003437,0.1492207,-0.1624875,-0.05164902,0.03493664,0.9847383,1.627219
LH,-0.3119121,1.004721,0.148768,-0.1662253,-0.05258808,0.03275627,0.9841396,1.638466
LH,-0.3119121,1.004721,0.148768,-0.1662253,-0.05258808,0.03275627,0.9841396,1.638466
LH,-0.3121482,1.005509,0.1481509,-0.1681107,-0.05286631,0.03156007,0.9838435,1.649391
LH,-0.3121482,1.005509,0.1481509,-0.1681107,-0.05286631,0.03156007,0.9838435,1.649391
LH,-0.312808,1.006137,0.1479799,-0.1696496,-0.0532228,0.02897852,0.9836395,1.660582
LH,-0.312808,1.006137,0.1479799,-0.1696496,-0.0532228,0.02897852,0.9836395,1.660582
LH,-0.3135213,1.006491,0.1478514,-0.16964,-0.05431498,0.02845862,0.9835966,1.6716
LH,-0.3135213,1.006491,0.1478514,-0.16964,-0.05431498,0.02845862,0.9835966,1.6716
LH,-0.3141434,1.006486,0.1479378,-0.1683006,-0.0541409,0.03064184,0.9837707,1.68274
LH,-0.3141434,1.006486,0.1479378,-0.1683006,-0.0541409,0.03064184,0.9837707,1.68274
LH,-0.3151101,1.006288,0.1480907,-0.1664246,-0.05548052,0.03282602,0.9839447,1.693854
LH,-0.3151101,1.006288,0.1480907,-0.1664246,-0.05548052,0.03282602,0.9839447,1.693854
LH,-0.3158118,1.006658,0.1478985,-0.1666974,-0.05645577,0.03280559,0.9838437,1.704963
LH,-0.3158118,1.006658,0.1478985,-0.1666974,-0.05645577,0.03280559,0.9838437,1.704963
LH,-0.3168968,1.006302,0.1480938,-0.164482,-0.05798931,0.03470083,0.9840624,1.716087
LH,-0.3168968,1.006302,0.1480938,-0.164482,-0.05798931,0.03470083,0.9840624,1.716087
LH,-0.3177919,1.006375,0.1480696,-0.1637399,-0.05933973,0.03493088,0.9840975,1.727157
LH,-0.3177919,1.006375,0.1480696,-0.1637399,-0.05933973,0.03493088,0.9840975,1.727157
LH,-0.318778,1.006394,0.1481825,-0.1625665,-0.06133326,0.03500503,0.9841672,1.738274
LH,-0.318778,1.006394,0.1481825,-0.1625665,-0.06133326,0.03500503,0.9841672,1.738274
LH,-0.3198098,1.006483,0.1482708,-0.1618473,-0.06334673,0.03524029,0.9841498,1.749389
LH,-0.3198098,1.006483,0.1482708,-0.1618473,-0.06334673,0.03524029,0.9841498,1.749389
LH,-0.3209546,1.006703,0.1483324,-0.1616207,-0.06568381,0.03538523,0.9840286,1.760475
LH,-0.3209546,1.006703,0.1483324,-0.1616207,-0.06568381,0.03538523,0.9840286,1.760475
LH,-0.3218985,1.007014,0.1483207,-0.1620011,-0.06744239,0.03582239,0.9838313,1.77159
LH,-0.3218985,1.007014,0.1483207,-0.1620011,-0.06744239,0.03582239,0.9838313,1.77159
LH,-0.3229095,1.007274,0.1484312,-0.1624548,-0.06920429,0.03607544,0.9836248,1.782704
LH,-0.3229095,1.007274,0.1484312,-0.1624548,-0.06920429,0.03607544,0.9836248,1.782704
LH,-0.323629,1.007641,0.1485665,-0.1634373,-0.07053351,0.03461269,0.9834202,1.793812
LH,-0.323629,1.007641,0.1485665,-0.1634373,-0.07053351,0.03461269,0.9834202,1.793812
LH,-0.324566,1.007856,0.1486682,-0.1635305,-0.07220674,0.03449928,0.9832873,1.804953
LH,-0.324566,1.007856,0.1486682,-0.1635305,-0.07220674,0.03449928,0.9832873,1.804953
LH,-0.325502,1.008072,0.1487686,-0.1636234,-0.07387836,0.03438593,0.9831516,1.816063
LH,-0.325502,1.008072,0.1487686,-0.1636234,-0.07387836,0.03438593,0.9831516,1.816063
LH,-0.3264385,1.008288,0.1488678,-0.1637156,-0.07555097,0.03427242,0.983013,1.827069
LH,-0.3264385,1.008288,0.1488678,-0.1637156,-0.07555097,0.03427242,0.983013,1.827069
LH,-0.3265973,1.009136,0.149673,-0.164772,-0.07571686,0.02898907,0.9829938,1.83821
LH,-0.3265973,1.009136,0.149673,-0.164772,-0.07571686,0.02898907,0.9829938,1.83821
LH,-0.3274108,1.00946,0.1499175,-0.1650068,-0.07716032,0.02809077,0.9828683,1.849376
LH,-0.3274108,1.00946,0.1499175,-0.1650068,-0.07716032,0.02809077,0.9828683,1.849376
LH,-0.3282239,1.009784,0.1501611,-0.1652412,-0.0786038,0.02719183,0.9827397,1.86051
LH,-0.3282239,1.009784,0.1501611,-0.1652412,-0.0786038,0.02719183,0.9827397,1.86051
LH,-0.3298086,1.010048,0.1508535,-0.1652638,-0.0813397,0.03187509,0.9823725,1.871523
LH,-0.3298086,1.010048,0.1508535,-0.1652638,-0.0813397,0.03187509,0.9823725,1.871523
LH,-0.3308736,1.010381,0.1512433,-0.165321,-0.0831599,0.03210704,0.9822029,1.882667
LH,-0.3308736,1.010381,0.1512433,-0.165321,-0.0831599,0.03210704,0.9822029,1.882667
LH,-0.3318655,1.010699,0.151594,-0.1654528,-0.08491629,0.03224574,0.9820259,1.893747
LH,-0.3318655,1.010699,0.151594,-0.1654528,-0.08491629,0.03224574,0.9820259,1.893747
LH,-0.3328577,1.011017,0.1519436,-0.1655842,-0.08667319,0.03238478,0.9818457,1.904876
LH,-0.3328577,1.011017,0.1519436,-0.1655842,-0.08667319,0.03238478,0.9818457,1.904876
LH,-0.3356098,1.012693,0.152693,-0.1651638,-0.08583227,0.03337166,0.9819573,1.915963
